identifier,event_id,event_name,calculate_date,price_level_name,cap,revenue_to_date,s/t-rate,opens,holds,holds_release,pcp_currentprice,pcp_forwardtix,pcp_forwardrev,prp_currentprice,prp_forwardtix,prp_forwardrev,prg_currentprice,prg_forwardtix,prg_forwardrev,pmt_currentprice,pmt_forwardtix,pmt_forwardrev,pio_currentprice,pio_forwardtix,pio_forwardrev,qualified_opens,unqualified_opens,pminventory,ticket_sold-total,ticket_sold-last_7days,ticket_sold-yesterday,host_sold-total,host_sold-last_7days,host_sold-yesterday,archtics_sold-total,archtics_sold-last_7days,archtics_sold-yesterday,comps-total,comps-last_7days,comps-yesterday,resale_sold-2_days_ago,resale_sold-last_7days,resale_sold-total,resale_asp-2_days_ago,resale_asp-last_7days,resale_asp-total,initial_price,last_price,number_of_postings,median_posting_price,posting_below_cp,lowest_post_price,highest_post_price,host_sold_at_current_price,platinum_sold_-_total,patinum_asp_-_total,prp_opportunity,prg_opportunity,pmt_opportunity,pio_opportunity,event_date,price_code,opponent,target_host_sold-today,tickets_sold_2_days_before_today,tickets_sold_3_days_before_today,tickets_sold_4_days_before_today,tickets_sold_5_days_before_today,tickets_sold_6_days_before_today,tickets_sold_7_days_before_today
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,17: 17/G,669,0.0,0.0,0,0,0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,G,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,27: 27/Q,876,0.0,0.0,0,0,0,38.5,0.0,0.0,38.5,0.0,0.0,38.5,0.0,0.0,38.5,0.0,0.0,38.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,Q,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,26: 26/P,536,0.0,0.0,0,0,0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,50.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,P,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,30: 30/T,76,0.0,0.0,0,0,0,97.5,0.0,0.0,97.5,0.0,0.0,97.5,0.0,0.0,97.5,0.0,0.0,97.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,T,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,31: 31/U,28,0.0,0.0,0,0,0,135.5,0.0,0.0,135.5,0.0,0.0,135.5,0.0,0.0,135.5,0.0,0.0,135.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,U,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,29: 29/S,176,0.0,0.0,0,0,0,166.5,0.0,0.0,166.5,0.0,0.0,166.5,0.0,0.0,166.5,0.0,0.0,166.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,S,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,28: 28/R,757,0.0,0.0,0,0,0,29.5,0.0,0.0,29.5,0.0,0.0,29.5,0.0,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,R,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,14: 14/D,126,0.0,0.0,0,0,0,91.5,0.0,0.0,91.5,0.0,0.0,91.5,0.0,0.0,91.5,0.0,0.0,91.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,D,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,15: 15/E,378,0.0,0.0,0,0,0,71.5,0.0,0.0,71.5,0.0,0.0,71.5,0.0,0.0,71.5,0.0,0.0,71.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,E,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,16: 16/F,434,0.0,0.0,0,0,0,67.5,0.0,0.0,67.5,0.0,0.0,67.5,0.0,0.0,67.5,0.0,0.0,67.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,F,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,18: 18/H,85,0.0,0.0,0,0,0,79.5,0.0,0.0,79.5,0.0,0.0,79.5,0.0,0.0,79.5,0.0,0.0,79.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,H,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,20: 20/J,226,0.0,0.0,0,0,0,61.5,0.0,0.0,61.5,0.0,0.0,61.5,0.0,0.0,61.5,0.0,0.0,61.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,J,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,21: 21/K,435,0.0,0.0,0,0,0,45.5,0.0,0.0,45.5,0.0,0.0,45.5,0.0,0.0,45.5,0.0,0.0,45.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,K,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,22: 22/L,823,0.0,0.0,0,0,0,40.5,0.0,0.0,40.5,0.0,0.0,40.5,0.0,0.0,40.5,0.0,0.0,40.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,L,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,23: 23/M,554,0.0,0.0,0,0,0,42.5,0.0,0.0,42.5,0.0,0.0,42.5,0.0,0.0,42.5,0.0,0.0,42.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,M,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,24: 24/N,1076,0.0,0.0,0,0,0,31.5,0.0,0.0,31.5,0.0,0.0,31.5,0.0,0.0,31.5,0.0,0.0,31.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,N,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,25: 25/O,49,0.0,0.0,0,0,0,76.5,0.0,0.0,76.5,0.0,0.0,76.5,0.0,0.0,76.5,0.0,0.0,76.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,O,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,13: 13/C,275,0.0,0.0,0,0,0,53.5,0.0,0.0,53.5,0.0,0.0,53.5,0.0,0.0,53.5,0.0,0.0,53.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,C,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,10: 10/9,792,0.0,0.0,0,0,0,80.5,0.0,0.0,80.5,0.0,0.0,80.5,0.0,0.0,80.5,0.0,0.0,80.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,9,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,11: 11/A,971,0.0,0.0,0,0,0,74.5,0.0,0.0,74.5,0.0,0.0,74.5,0.0,0.0,74.5,0.0,0.0,74.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,A,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,2: 2/1,1308,0.0,0.0,0,0,0,148.5,0.0,0.0,148.5,0.0,0.0,148.5,0.0,0.0,148.5,0.0,0.0,148.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,1,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,3: 3/2,822,0.0,0.0,0,0,0,140.5,0.0,0.0,140.5,0.0,0.0,140.5,0.0,0.0,140.5,0.0,0.0,140.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,2,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,4: 4/3,64,0.0,0.0,0,0,0,131.5,0.0,0.0,131.5,0.0,0.0,131.5,0.0,0.0,131.5,0.0,0.0,131.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,3,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,5: 5/4,1381,0.0,0.0,0,0,0,120.5,0.0,0.0,120.5,0.0,0.0,120.5,0.0,0.0,120.5,0.0,0.0,120.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,4,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,6: 6/5,506,0.0,0.0,0,0,0,114.5,0.0,0.0,114.5,0.0,0.0,114.5,0.0,0.0,114.5,0.0,0.0,114.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,5,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,7: 7/6,365,0.0,0.0,0,0,0,94.5,0.0,0.0,94.5,0.0,0.0,94.5,0.0,0.0,94.5,0.0,0.0,94.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,6,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,8: 8/7,734,0.0,0.0,0,0,0,88.5,0.0,0.0,88.5,0.0,0.0,88.5,0.0,0.0,88.5,0.0,0.0,88.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,7,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,9: 9/8,1573,0.0,0.0,0,0,0,85.5,0.0,0.0,85.5,0.0,0.0,85.5,0.0,0.0,85.5,0.0,0.0,85.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,8,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA8785CCF_Rogers Arena_Canucks_vs._Ducks_Sat_Feb_19_2022_02-18-2022,11005C3BA8785CCF,Canucks vs. Ducks,2022-02-17,1: 1/0,68,0.0,0.0,0,0,0,167.5,0.0,0.0,167.5,0.0,0.0,167.5,0.0,0.0,167.5,0.0,0.0,167.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-19,0,Ducks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,21: 21/K,435,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,K,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,13: 13/C,275,0.0,0.0,0,0,0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,C,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,14: 14/D,126,0.0,0.0,0,0,0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,295.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,D,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,15: 15/E,378,0.0,0.0,0,0,0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,238.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,E,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,16: 16/F,434,0.0,0.0,0,0,0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,F,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,17: 17/G,669,0.0,0.0,0,0,0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,G,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,18: 18/H,85,0.0,0.0,0,0,0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,H,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,19: 19/I,332,0.0,0.0,0,0,0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,I,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,20: 20/J,226,0.0,0.0,0,0,0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,J,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,12: 12/B,507,0.0,0.0,0,0,0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,205.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,B,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,2: 2/1,1308,0.0,0.0,0,0,0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,453.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,1,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,3: 3/2,822,0.0,0.0,0,0,0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,2,Seattle Kraken,0.0,,,,,,
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_01-28-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-01-27,4: 4/3,64,0.0,0.0,0,0,0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,403.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,3,Seattle Kraken,0.0,,,,,,
